OBJECTID,STD_ZIP5,USPS_ZIP_PREF_CITY_1221,USPS_ZIP_PREF_STATE_1221,LATITUDE,LONGITUDE,LAT,LGT,x,y
31553,88063,SUNLAND PARK,NM,31.807575265,-106.58828471,31.807575265,-106.58828471,-11865353.5784457,3738078.30998616
31554,88065,TYRONE,NM,32.6364,-108.4561,32.6364,-108.4561,-12073277.8254244,3847140.99723063
31555,88072,VADO,NM,32.120294038,-106.64842359,32.120294038,-106.64842359,-11872048.2079441,3779111.46761043
31556,88081,CHAPARRAL,NM,32.036346006,-106.39023446,32.036346006,-106.39023446,-11843306.7254642,3768082.55138328
31557,88101,CLOVIS,NM,34.416464004,-103.21547499,34.416464004,-103.21547499,-11489894.1178727,4084860.99591227
31558,88102,CLOVIS,NM,34.411679424,-103.21282842,34.411679424,-103.21282842,-11489599.5030479,4084215.37975285
31559,88112,BROADVIEW,NM,34.836260989,-103.20411433,34.836260989,-103.20411433,-11488629.4549864,4141651.86971829
31560,88113,CAUSEY,NM,33.871273719,-103.20388458,33.871273719,-103.20388458,-11488603.8793334,4011530.30076232
31561,88114,CROSSROADS,NM,33.307413062,-103.40074933,33.307413062,-103.40074933,-11510518.7630585,3936179.35479016
31562,88115,DORA,NM,33.8418,-103.4105,33.8418,-103.4105,-11511604.2026778,4007579.36069404
31563,88116,ELIDA,NM,33.942722298,-103.66004399,33.942722298,-103.66004399,-11539383.3125751,4021113.6207331
31564,88118,FLOYD,NM,34.226536775,-103.59753652,34.226536775,-103.59753652,-11532425.012844,4059261.09305967
31565,88119,FORT SUMNER,NM,34.467633924,-104.26615787,34.467633924,-104.26615787,-11606855.6010595,4091768.01558519
31566,88120,GRADY,NM,34.815957355,-103.35045084,34.815957355,-103.35045084,-11504919.560764,4138898.52539231
31567,88121,HOUSE,NM,35.028122959,-103.51207256,35.028122959,-103.51207256,-11522911.2083356,4167703.59891615
31568,88123,LINGO,NM,33.793594,-103.119853,33.793594,-103.119853,-11479249.5266372,4001120.3016546
31569,88124,MELROSE,NM,34.476950459,-103.62636033,34.476950459,-103.62636033,-11535633.6646959,4093026.03588092
31570,88125,MILNESAND,NM,33.724152292,-103.32233735,33.724152292,-103.32233735,-11501789.9813728,3991822.28710558
31571,88126,PEP,NM,33.841453067,-103.33439267,33.841453067,-103.33439267,-11503131.9734566,4007532.86258342
31572,88130,PORTALES,NM,34.178456378,-103.34028985,34.178456378,-103.34028985,-11503788.4445313,4052789.60251309
31573,88132,ROGERS,NM,33.909687323,-103.2105752,33.909687323,-103.2105752,-11489348.6757449,4016681.6771468
31574,88133,SAINT VRAIN,NM,34.4452098,-103.46887107,34.4452098,-103.46887107,-11518102.0404673,4088740.64105898
31575,88134,TAIBAN,NM,34.364862254,-104.33624316,34.364862254,-104.33624316,-11614657.4598544,4077899.9655566
31576,88135,TEXICO,NM,34.44746111,-103.07659299,34.44746111,-103.07659299,-11474433.8443523,4089044.54302621
31577,88136,YESO,NM,34.373648899,-104.44580854,34.373648899,-104.44580854,-11626854.2221645,4079084.97313335
31578,88201,ROSWELL,NM,33.424860876,-104.52638487,33.424860876,-104.52638487,-11635823.9381901,3951833.87682605
31579,88202,ROSWELL,NM,33.396708,-104.526011,33.396708,-104.526011,-11635782.3191721,3948079.47667696
31580,88203,ROSWELL,NM,33.368747163,-104.53042066,33.368747163,-104.53042066,-11636273.2002779,3944351.89002721
31581,88210,ARTESIA,NM,32.839426369,-104.41338166,32.839426369,-104.41338166,-11623244.4783949,3874009.8433432
31582,88213,CAPROCK,NM,33.366531857,-103.52323081,33.366531857,-103.52323081,-11524153.3390437,3944056.60871885
31583,88220,CARLSBAD,NM,32.411407634,-104.24045604,32.411407634,-104.24045604,-11603994.4864314,3817436.25483576
31584,88221,CARLSBAD,NM,32.422815,-104.227708,32.422815,-104.227708,-11602575.38111,3818940.53168951
31585,88230,DEXTER,NM,33.258504181,-104.44035882,33.258504181,-104.44035882,-11626247.5621092,3929666.55169563
31586,88232,HAGERMAN,NM,33.100918654,-104.34789856,33.100918654,-104.34789856,-11615954.9330474,3908706.90062557
31587,88240,HOBBS,NM,32.717968698,-103.13804561,32.717968698,-103.13804561,-11481274.7187186,3857928.58014187
31588,88241,HOBBS,NM,32.72473,-103.1297,32.72473,-103.1297,-11480345.6896631,3858823.21495476
31589,88242,HOBBS,NM,32.788750605,-103.1504227,32.788750605,-103.1504227,-11482652.5300749,3867297.59138617
31590,88250,HOPE,NM,32.902571167,-105.13960858,32.902571167,-105.13960858,-11704087.6893297,3882379.04422418
31591,88252,JAL,NM,32.17117426,-103.29930184,32.17117426,-103.29930184,-11499225.6801295,3785800.94153772
31592,88253,LAKE ARTHUR,NM,32.970189685,-104.40941505,32.970189685,-104.40941505,-11622802.9173895,3891347.8108016
31593,88256,LOVING,NM,32.274674646,-104.08502637,32.274674646,-104.08502637,-11586692.1347129,3799420.19325195
31594,88260,LOVINGTON,NM,32.953869378,-103.34699937,32.953869378,-103.34699937,-11504535.3448812,3889182.49440641
31595,88262,MCDONALD,NM,33.240800667,-103.40565505,33.240800667,-103.40565505,-11511064.8653109,3927310.01580608
31596,88264,MALJAMAR,NM,32.8473,-103.5828,32.8473,-103.5828,-11530784.5509415,3875053.08792729
31597,88265,MONUMENT,NM,32.576272,-103.44160783,32.576272,-103.44160783,-11515067.1104731,3839195.27546943
31598,88267,TATUM,NM,33.272498304,-103.3665088,33.272498304,-103.3665088,-11506707.1246944,3931529.66406802
31599,88301,CARRIZOZO,NM,33.784957512,-105.79609944,33.784957512,-105.79609944,-11777167.9175753,3999963.49421787
31600,88310,ALAMOGORDO,NM,32.893430763,-105.95371525,32.893430763,-105.95371525,-11794713.6292855,3881167.20753625
31601,88311,ALAMOGORDO,NM,32.874538487,-105.9568066,32.874538487,-105.9568066,-11795057.7567934,3878662.86181839
31602,88312,ALTO,NM,33.410523527,-105.66057404,33.410523527,-105.66057404,-11762081.2990578,3949921.73022609
31603,88314,BENT,NM,33.14718674,-105.85406105,33.14718674,-105.85406105,-11783620.1744861,3914856.87708473
31604,88316,CAPITAN,NM,33.567419888,-105.5645872,33.567419888,-105.5645872,-11751396.0929061,3970863.93631207
31605,88317,CLOUDCROFT,NM,32.935562032,-105.65501259,32.935562032,-105.65501259,-11761462.2012757,3886754.02097576
31606,88318,CORONA,NM,34.003832938,-105.56726506,34.003832938,-105.56726506,-11751694.1909177,4029316.70767318
31607,88321,ENCINO,NM,34.6524,-105.5638,34.6524,-105.5638,-11751308.462203,4116743.45325345
31608,88323,FORT STANTON,NM,33.7278,-105.2497,33.7278,-105.2497,-11716343.0101448,3992310.51577327
31609,88324,GLENCOE,NM,33.352064207,-105.30305759,33.352064207,-105.30305759,-11722282.7498936,3942128.37978329
31610,88330,HOLLOMAN AIR FORCE BASE,NM,32.831392797,-106.08530058,32.831392797,-106.08530058,-11809361.641217,3872945.5021759
31611,88336,HONDO,NM,33.356682853,-105.23877976,33.356682853,-105.23877976,-11715127.3745887,3942743.91188042
31612,88337,LA LUZ,NM,32.98262236,-105.93342002,32.98262236,-105.93342002,-11792454.3746164,3892997.59942372
31613,88338,LINCOLN,NM,33.350695845,-105.24293204,33.350695845,-105.24293204,-11715589.6042839,3941946.02292652
31614,88339,MAYHILL,NM,32.922249223,-105.55444537,32.922249223,-105.55444537,-11750267.1095548,3884988.38963072
31615,88340,MESCALERO,NM,33.183029177,-105.75781407,33.183029177,-105.75781407,-11772906.0096821,3919623.30084475
31616,88341,NOGAL,NM,33.502339462,-105.68377387,33.502339462,-105.68377387,-11764663.8923199,3962172.52787355
31617,88343,PICACHO,NM,33.324493878,-105.23817347,33.324493878,-105.23817347,-11715059.8826946,3938454.73037477
31618,88344,PINON,NM,32.705656966,-105.2872764,32.705656966,-105.2872764,-11720525.9958586,3856299.70356736
31619,88345,RUIDOSO,NM,33.34774864,-105.66781721,33.34774864,-105.66781721,-11762887.6050539,3941553.268875
31620,88346,RUIDOSO DOWNS,NM,33.331438448,-105.58982136,33.331438448,-105.58982136,-11754205.1467479,3939379.96035843
31621,88347,SACRAMENTO,NM,32.778942778,-105.59854287,32.778942778,-105.59854287,-11755176.0208001,3865998.93876938
31622,88348,SAN PATRICIO,NM,33.413442113,-105.36734381,33.413442113,-105.36734381,-11729439.059169,3950310.95123127
31623,88350,TIMBERON,NM,32.625122356,-105.69902638,32.625122356,-105.69902638,-11766361.7939664,3845650.28633041
31624,88351,TINNIE,NM,33.684466283,-105.23684023,33.684466283,-105.23684023,-11714911.4670967,3986511.84031144
31625,88352,TULAROSA,NM,33.074609818,-106.02125109,33.074609818,-106.02125109,-11802231.6846046,3905211.36134162
31626,88353,VAUGHN,NM,34.754063145,-104.92935218,34.754063145,-104.92935218,-11680682.0539457,4130509.33112157
31627,88354,WEED,NM,32.764557245,-105.47404451,32.764557245,-105.47404451,-11741316.9267603,3864094.41184685
31628,88355,RUIDOSO,NM,33.319587569,-105.68319116,33.319587569,-105.68319116,-11764599.0253394,3937801.103796
31629,88401,TUCUMCARI,NM,35.157513796,-103.7059852,35.157513796,-103.7059852,-11544497.4646788,4185307.29568287
31630,88410,AMISTAD,NM,36.080882116,-103.31266796,36.080882116,-103.31266796,-11500713.5898017,4311756.34133048
31631,88411,BARD,NM,35.178221571,-103.20002337,35.178221571,-103.20002337,-11488174.0514023,4188127.19673871
31632,88414,CAPULIN,NM,36.689865429,-103.92727914,36.689865429,-103.92727914,-11569131.7933952,4395965.74122842
31633,88415,CLAYTON,NM,36.440246834,-103.19651855,36.440246834,-103.19651855,-11487783.8966246,4361368.97834736
31634,88416,CONCHAS DAM,NM,35.505776063,-104.52000024,35.505776063,-104.52000024,-11635113.2044296,4232828.29074345
31635,88417,CUERVO,NM,34.9144464,-104.41024363,34.9144464,-104.41024363,-11622895.1544932,4152260.82096632
31636,88418,DES MOINES,NM,36.54621858,-103.68295134,36.54621858,-103.68295134,-11541933.3471126,4376042.85135371
31637,88419,FOLSOM,NM,36.51064634,-103.58955143,36.51064634,-103.58955143,-11531536.1166912,4371114.93563228
31638,88421,GARITA,NM,35.484690125,-104.49494488,35.484690125,-104.49494488,-11632324.0545128,4229945.23966181
31639,88422,GLADSTONE,NM,36.342258909,-103.7557992,36.342258909,-103.7557992,-11550042.7337931,4347818.44380397
31640,88424,GRENVILLE,NM,36.436758215,-103.56949123,36.436758215,-103.56949123,-11529303.025442,4360886.25145943
31641,88426,LOGAN,NM,35.355820113,-103.45494528,35.355820113,-103.45494528,-11516551.8286156,4212341.42809491
31642,88427,MCALISTER,NM,34.781063978,-103.77521236,34.781063978,-103.77521236,-11552203.796879,4134168.27312813
31643,88430,NARA VISA,NM,35.587664185,-103.20775672,35.587664185,-103.20775672,-11489034.9239865,4244031.92652604
31644,88431,NEWKIRK,NM,34.9001,-104.4221,34.9001,-104.4221,-11624214.9995643,4150313.40677461
31645,88434,SAN JON,NM,35.145403319,-103.30789174,35.145403319,-103.30789174,-11500181.9034234,4183658.47255713
31646,88435,SANTA ROSA,NM,34.932154147,-104.68163808,34.932154147,-104.68163808,-11653106.6464714,4154664.98170518
31647,88436,SEDAN,NM,36.175565085,-103.14802971,36.175565085,-103.14802971,-11482386.1436466,4324805.82534005
31648,88439,TREMENTINA,NM,35.494,-104.50102,35.494,-104.50102,-11633000.3337777,4231218.07267918
31649,88888,NORTH POLE,DC,38.9174,-76.988,38.9174,-76.988,-8570264.95719254,4709846.72815207
31650,89001,ALAMO,NV,37.424247429,-115.29020268,37.424247429,-115.29020268,-12834046.6557909,4498407.54490065
31651,89002,HENDERSON,NV,35.999017343,-114.95863966,35.999017343,-114.95863966,-12797137.2292386,4300486.16079889
31652,89003,BEATTY,NV,37.147534133,-116.95656467,37.147534133,-116.95656467,-13019545.223995,4459691.14261482
31653,89004,BLUE DIAMOND,NV,36.048391022,-115.40985201,36.048391022,-115.40985201,-12847365.9582803,4307281.94659414
31654,89005,BOULDER CITY,NV,35.975449781,-114.83608726,35.975449781,-114.83608726,-12783494.7584751,4297243.82537248
31655,89006,BOULDER CITY,NV,35.979494,-114.835358,35.979494,-114.835358,-12783413.5776233,4297800.14479007
31656,89007,BUNKERVILLE,NV,36.739592909,-114.12804655,36.739592909,-114.12804655,-12704676.027177,4402871.28801263
31657,89008,CALIENTE,NV,37.577071883,-114.50395145,37.577071883,-114.50395145,-12746521.5692317,4519851.33395878
31658,89009,HENDERSON,NV,36.034844,-114.9761,36.034844,-114.9761,-12799080.9053965,4305416.91251714
31659,89010,DYER,NV,37.979795105,-117.84690559,37.979795105,-117.84690559,-13118657.5218418,4576571.93191329
31660,89011,HENDERSON,NV,36.078793046,-114.97931275,36.078793046,-114.97931275,-12799438.5470905,4311468.5969327
31661,89012,HENDERSON,NV,36.018324511,-115.04855464,36.018324511,-115.04855464,-12807146.5190269,4303143.08953241
31662,89013,GOLDFIELD,NV,37.5924,-117.3332,37.5924,-117.3332,-13061472.0771453,4522004.54682184
31663,89014,HENDERSON,NV,36.061946771,-115.06484399,36.061946771,-115.06484399,-12808959.8411743,4309148.50341721
31664,89015,HENDERSON,NV,36.034355638,-114.96763713,36.034355638,-114.96763713,-12798138.8230174,4305349.68515114
31665,89016,HENDERSON,NV,36.069951,-115.082303,36.069951,-115.082303,-12810903.3692772,4310250.7955281
31666,89017,HIKO,NV,37.471544818,-115.33756124,37.471544818,-115.33756124,-12839318.5865748,4505039.46043907
31667,89018,INDIAN SPRINGS,NV,36.570950316,-115.66962928,36.570950316,-115.66962928,-12876284.2316963,4379470.34010284
31668,89019,JEAN,NV,35.758650221,-115.47471125,35.758650221,-115.47471125,-12854586.0558503,4267462.63116282
31669,89020,AMARGOSA VALLEY,NV,36.676456542,-116.60863659,36.676456542,-116.60863659,-12980814.0472967,4394104.4429497
31670,89021,LOGANDALE,NV,36.595591006,-114.48014302,36.595591006,-114.48014302,-12743871.2269275,4382886.3028031
31671,89022,MANHATTAN,NV,38.600076675,-116.20045326,38.600076675,-116.20045326,-12935375.2868508,4664546.81532386
31672,89024,MESQUITE,NV,36.803829,-114.080082,36.803829,-114.080082,-12699336.6378949,4411798.2398319
31673,89025,MOAPA,NV,36.5679,-115.20301667,36.5679,-115.20301667,-12824341.1535534,4379047.54766837
31674,89027,MESQUITE,NV,36.811790304,-114.08173151,36.811790304,-114.08173151,-12699520.2605081,4412905.15124799
31675,89028,LAUGHLIN,NV,35.145223,-114.625171,35.145223,-114.625171,-12760015.6678119,4183633.92425201
31676,89029,LAUGHLIN,NV,35.135096896,-114.62577764,35.135096896,-114.62577764,-12760083.1986678,4182255.46189371
31677,89030,NORTH LAS VEGAS,NV,36.205036011,-115.12023199,36.205036011,-115.12023199,-12815125.6051303,4328870.81109252
31678,89031,NORTH LAS VEGAS,NV,36.259222719,-115.17176309,36.259222719,-115.17176309,-12820862.0209423,4336348.89239537
31679,89032,NORTH LAS VEGAS,NV,36.225453313,-115.17343759,36.225453313,-115.17343759,-12821048.4254297,4331687.90930435
31680,89033,NORTH LAS VEGAS,NV,36.249103,-115.153062,36.249103,-115.153062,-12818780.2251263,4334951.91858858
31681,89034,MESQUITE,NV,36.820334842,-114.12766004,36.820334842,-114.12766004,-12704633.0010806,4414093.28152419
31682,89036,NORTH LAS VEGAS,NV,36.195883,-115.12355,36.195883,-115.12355,-12815494.964314,4327608.15357222
31683,89039,CAL NEV ARI,NV,35.251694415,-114.86460867,35.251694415,-114.86460867,-12786669.747313,4198138.23336924
31684,89040,OVERTON,NV,36.492461626,-114.51329539,36.492461626,-114.51329539,-12747561.7318745,4368596.6343677
31685,89041,PAHRUMP,NV,36.190150773,-115.96987976,36.190150773,-115.96987976,-12909707.9622404,4326817.46824197
31686,89042,PANACA,NV,37.780373947,-114.37045727,37.780373947,-114.37045727,-12731661.0650903,4548446.30763509
31687,89043,PIOCHE,NV,38.03238675,-114.45922491,38.03238675,-114.45922491,-12741542.633574,4584001.9852387
31688,89044,HENDERSON,NV,35.939309479,-115.11494331,35.939309479,-115.11494331,-12814536.8719657,4292273.66013327
31689,89045,ROUND MOUNTAIN,NV,38.65713514,-116.5649045,38.65713514,-116.5649045,-12975945.8133066,4672677.44456913
31690,89046,SEARCHLIGHT,NV,35.547951938,-114.91737626,35.547951938,-114.91737626,-12792543.8085622,4238597.21206437
31691,89047,SILVERPEAK,NV,37.809533333,-117.73423333,37.809533333,-117.73423333,-13106114.9032321,4552554.09192203
31692,89048,PAHRUMP,NV,36.182181275,-116.00872894,36.182181275,-116.00872894,-12914032.6331757,4325718.27695876
31693,89049,TONOPAH,NV,38.090929404,-117.11696487,38.090929404,-117.11696487,-13037400.8925821,4592279.06352756
31694,89052,HENDERSON,NV,35.985759632,-115.10819694,35.985759632,-115.10819694,-12813785.8694926,4298662.09624182
31695,89053,HENDERSON,NV,36.016456,-115.055827,36.016456,-115.055827,-12807956.074439,4302885.92857983
31696,89054,SLOAN,NV,35.936375952,-115.19350045,35.936375952,-115.19350045,-12823281.8127887,4291870.32900576
31697,89060,PAHRUMP,NV,36.267804551,-116.03565516,36.267804551,-116.03565516,-12917030.0462751,4337533.71083438
31698,89061,PAHRUMP,NV,36.131498774,-115.92539456,36.131498774,-115.92539456,-12904755.8924285,4318730.51896095
31699,89074,HENDERSON,NV,36.038289951,-115.0798241,36.038289951,-115.0798241,-12810627.4193915,4305891.29012128
31700,89077,HENDERSON,NV,36.001143,-115.122484,36.001143,-115.122484,-12815376.2977368,4300778.64822138
31701,89081,NORTH LAS VEGAS,NV,36.262717976,-115.11275564,36.262717976,-115.11275564,-12814293.3416553,4336831.43622657
31702,89084,NORTH LAS VEGAS,NV,36.285996912,-115.17410426,36.285996912,-115.17410426,-12821122.6387946,4340045.80157044
31703,89085,NORTH LAS VEGAS,NV,36.309551974,-115.19751049,36.309551974,-115.19751049,-12823728.2083996,4343299.27063167
31704,89086,NORTH LAS VEGAS,NV,36.291246916,-115.12088573,36.291246916,-115.12088573,-12815198.3791342,4340770.85683361
31705,89101,LAS VEGAS,NV,36.171152156,-115.12402333,36.171152156,-115.12402333,-12815547.6551685,4324197.27255925
31706,89102,LAS VEGAS,NV,36.142443633,-115.19122303,36.142443633,-115.19122303,-12823028.291554,4320239.13927329
31707,89103,LAS VEGAS,NV,36.112719896,-115.21354052,36.112719896,-115.21354052,-12825512.6631766,4316142.56117822
31708,89104,LAS VEGAS,NV,36.151665932,-115.107932,36.151665932,-115.107932,-12813756.3765068,4321510.48831255
31709,89105,LAS VEGAS,NV,36.027625,-115.15382,36.027625,-115.15382,-12818864.6053003,4304423.19551857
31710,89106,LAS VEGAS,NV,36.185730062,-115.1657977,36.185730062,-115.1657977,-12820197.9567652,4326207.72882319
31711,89107,LAS VEGAS,NV,36.170863029,-115.21815119,36.170863029,-115.21815119,-12826025.9206132,4324157.40249536
31712,89108,LAS VEGAS,NV,36.204622422,-115.22597639,36.204622422,-115.22597639,-12826897.0178926,4328813.7533207
31713,89109,LAS VEGAS,NV,36.1300253,-115.15689887,36.1300253,-115.15689887,-12819207.3435409,4318527.43393973
31714,89110,LAS VEGAS,NV,36.17430559,-115.06584849,36.17430559,-115.06584849,-12809071.6616028,4324632.13466723
31715,89111,LAS VEGAS,NV,36.087748,-115.150941,36.087748,-115.150941,-12818544.1164863,4312702.0885625
31716,89112,LAS VEGAS,NV,36.099045,-115.073198,36.099045,-115.073198,-12809889.8053135,4314258.38356384
31717,89113,LAS VEGAS,NV,36.063114623,-115.26210928,36.063114623,-115.26210928,-12830919.3128082,4309309.32566701
31718,89114,LAS VEGAS,NV,36.149909,-115.208033,36.149909,-115.208033,-12824899.5688547,4321268.27320845
31719,89115,LAS VEGAS,NV,36.220686112,-115.07822733,36.220686112,-115.07822733,-12810449.6677682,4331030.08406073
31720,89116,LAS VEGAS,NV,36.15551,-115.104519,36.15551,-115.104519,-12813376.4430847,4322040.46020762
31721,89117,LAS VEGAS,NV,36.142543142,-115.28709018,36.142543142,-115.28709018,-12833700.1738758,4320252.85638603
31722,89118,LAS VEGAS,NV,36.086877591,-115.22225534,36.086877591,-115.22225534,-12826482.7925013,4312582.18873715
31723,89119,LAS VEGAS,NV,36.098986863,-115.13450595,36.098986863,-115.13450595,-12816714.5750891,4314250.37393363
31724,89120,LAS VEGAS,NV,36.088760828,-115.09213616,36.088760828,-115.09213616,-12811997.9916413,4312841.60843765
31725,89121,LAS VEGAS,NV,36.123625845,-115.08963243,36.123625845,-115.08963243,-12811719.2776926,4317645.45822996
31726,89122,LAS VEGAS,NV,36.106290636,-115.04451772,36.106290636,-115.04451772,-12806697.1311481,4315256.67316549
31727,89123,LAS VEGAS,NV,36.030391882,-115.15131165,36.030391882,-115.15131165,-12818585.3770555,4304804.05436004
